@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Nitrate-N,Nitrate as N,0117,"",2.59,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Nitrite-N,Nitrite as N,0118,"",0.013,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Temp Water,Temperature of Water,0076,"",4.6,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",11.3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00024,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.11,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",130,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,Cond @ 25C,Conductivity at 25 C,0077,"",340,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",87.9,"",%,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471686-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330300,SW-50330300,CAUNDLE BROOK AT LYDLINCH,2023-01-17T13:03:00,pH,pH,0061,"",7.59,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),374368,114186
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00037,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Cond @ 25C,Conductivity at 25 C,0077,"",347,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",88.2,"",%,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.11,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Nitrate-N,Nitrate as N,0117,"",2.19,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",130,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Nitrite-N,Nitrite as N,0118,"",0.012,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",11.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.061,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",2.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,Temp Water,Temperature of Water,0076,"",4.4,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471716-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50330367,SW-50330367,CAUNDLE BROOK AT CORNFORD BRIDGE,2023-01-17T11:29:00,pH,pH,0061,"",7.7,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),369163,112038
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",13,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",240,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",83.7,"",%,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Temp Water,Temperature of Water,0076,"",8.8,"",cel,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Chloride Ion,Chloride,0172,"",22,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.024,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",9.7,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Nitrate-N,Nitrate as N,0117,"",13,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-3169,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,pH in-situ,pH : In Situ,3169,"",7.17,"",phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471981-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5041GW03,SW-5041GW03,CARTER BARN FARM BOREHOLE,2023-01-23T10:00:00,Cond @ 25C,Conductivity at 25 C,0077,"",633,"",us/cm,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),373250,97950
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471680-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50430126,SW-50430126,BROCKHILL WATERCRESS FARM B & C 2,2023-01-17T13:22:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383740,92930
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471696-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440166,SW-50440166,ROKE CRESS SETTLEMENT (HOLLYBUSH),2023-01-17T14:22:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,<,3,"",mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383870,95630
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471696-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440166,SW-50440166,ROKE CRESS SETTLEMENT (HOLLYBUSH),2023-01-17T14:22:00,pH,pH,0061,"",7.61,"",phunits,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383870,95630
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471696-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440166,SW-50440166,ROKE CRESS SETTLEMENT (HOLLYBUSH),2023-01-17T14:22:00,Zinc - as Zn,Zinc,6455,<,5,"",ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383870,95630
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471768-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440168,SW-50440168,ROKE CRESS SOUTH (HOLLYBUSH),2023-01-17T14:35:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383850,95650
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471695-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-50440170,SW-50440170,ROKE CRESS NORTH (HOLLYBUSH),2023-01-17T14:34:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,true,COMPLIANCE AUDIT (PERMIT),383720,95770
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Nitrate-N,Nitrate as N,0117,"",10,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-3169,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,pH in-situ,pH : In Situ,3169,"",7.15,"",phunits,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",85.6,"",%,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Cond @ 25C,Conductivity at 25 C,0077,"",606,"",us/cm,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Nitrite-N,Nitrite as N,0118,<,0.004,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Temp Water,Temperature of Water,0076,"",10.4,"",cel,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.01,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",230,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Chloride Ion,Chloride,0172,"",22,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",10,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",9.55,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3472064-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5044GW02,SW-5044GW02,ROKE WATERCRESS BEDS,2023-01-23T14:46:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),383550,95830
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471962-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5054GW01,SW-5054GW01,LOWER MAGISTON WATERCRESS BEDS,2023-01-19T11:10:00,Temp Water,Temperature of Water,0076,"",10.7,"",cel,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),363542,96388
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471962-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5054GW01,SW-5054GW01,LOWER MAGISTON WATERCRESS BEDS,2023-01-19T11:10:00,Nitrate-N,Nitrate as N,0117,"",7,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),363542,96388
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471962-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5054GW01,SW-5054GW01,LOWER MAGISTON WATERCRESS BEDS,2023-01-19T11:10:00,Chloride Ion,Chloride,0172,"",17,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),363542,96388
http://environment.data.gov.uk/water-quality/data/measurement/SW-3471962-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/SW-5054GW01,SW-5054GW01,LOWER MAGISTON WATERCRESS BEDS,2023-01-19T11:10:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",180,"",mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),363542,96388
